Study_area,Date,Hare_color,Cluster,Elevation,Lat,Lon,day,Year,isSnow
Colorado,2010-09-29T00:00:00Z,brown,1071,3465.09523809524,37.7,-107.14,272,2010,Out of season
Colorado,2010-10-13T00:00:00Z,molting,1071,3465.09523809524,37.7,-107.14,286,2010,Out of season
Colorado,2010-10-15T00:00:00Z,molting,1071,3465.09523809524,37.7,-107.14,288,2010,Out of season
Colorado,2010-10-17T00:00:00Z,brown,1071,3465.09523809524,37.7,-107.14,290,2010,Out of season
Colorado,2010-10-30T00:00:00Z,white,1071,3465.09523809524,37.7,-107.14,303,2010,Out of season
Colorado,2010-11-03T00:00:00Z,molting,1071,3465.09523809524,37.7,-107.14,307,2010,In season
Colorado,2010-12-04T00:00:00Z,white,1071,3465.09523809524,37.7,-107.14,338,2010,In season
Colorado,2010-12-13T00:00:00Z,white,1071,3465.09523809524,37.7,-107.14,347,2010,In season
Colorado,2011-01-06T00:00:00Z,white,1071,3465.09523809524,37.7,-107.14,6,2011,In season
Colorado,2011-02-09T00:00:00Z,white,1071,3465.09523809524,37.7,-107.14,40,2011,In season
Colorado,2011-02-18T00:00:00Z,white,1071,3465.09523809524,37.7,-107.14,49,2011,In season
Colorado,2011-04-01T00:00:00Z,white,1071,3465.09523809524,37.7,-107.14,91,2011,In season
Colorado,2011-04-02T00:00:00Z,white,1071,3465.09523809524,37.7,-107.14,92,2011,In season
Colorado,2011-05-24T00:00:00Z,brown,1071,3465.09523809524,37.7,-107.14,144,2011,Out of season
Colorado,2011-05-27T00:00:00Z,brown,1071,3465.09523809524,37.7,-107.14,147,2011,Out of season
Colorado,2011-06-09T00:00:00Z,brown,1071,3465.09523809524,37.7,-107.14,160,2011,Out of season
Colorado,2011-06-11T00:00:00Z,brown,1071,3465.09523809524,37.7,-107.14,162,2011,Out of season
Colorado,2011-06-17T00:00:00Z,brown,1071,3465.09523809524,37.7,-107.14,168,2011,Out of season
Colorado,2011-06-22T00:00:00Z,brown,1071,3465.09523809524,37.7,-107.14,173,2011,Out of season
Colorado,2016-03-20T00:00:00Z,white,1072,3376.51123085714,37.52,-106.75,80,2016,In season
Colorado,2011-04-03T00:00:00Z,white,1073,3145,37.21,-106.56,93,2011,In season
Colorado,2016-02-29T00:00:00Z,white,1074,3128,37.47,-106.75,60,2016,In season
Colorado,2016-03-12T00:00:00Z,white,1074,3128,37.47,-106.75,72,2016,In season
Colorado,2016-03-30T00:00:00Z,white,1074,3128,37.47,-106.75,90,2016,In season
Colorado,2011-04-21T00:00:00Z,white,1075,2991,37.21,-106.54,111,2011,In season
Colorado,2011-05-01T00:00:00Z,white,1075,2991,37.21,-106.54,121,2011,In season
Colorado,2011-05-18T00:00:00Z,white,1075,2991,37.21,-106.54,138,2011,In season
Colorado,2011-06-10T00:00:00Z,molting,1075,2991,37.21,-106.54,161,2011,In season
Colorado,2011-07-03T00:00:00Z,brown,1075,2991,37.21,-106.54,184,2011,Out of season
Colorado,2015-04-14T00:00:00Z,white,1076,3235,37.91,-106.72,104,2015,In season
Colorado,2015-04-16T00:00:00Z,white,1076,3235,37.91,-106.72,106,2015,In season
Colorado,2015-04-22T00:00:00Z,white,1076,3235,37.91,-106.72,112,2015,In season
Colorado,2011-01-31T00:00:00Z,white,1077,2483,37.38,-106.97,31,2011,In season
Colorado,2011-03-09T00:00:00Z,white,1077,2483,37.38,-106.97,68,2011,In season
Colorado,2011-03-27T00:00:00Z,white,1077,2483,37.38,-106.97,86,2011,In season
Colorado,2014-12-28T00:00:00Z,white,1056,3386.13220225,37.98,-107.05,362,2014,In season
Colorado,2015-01-02T00:00:00Z,white,1056,3386.13220225,37.98,-107.05,2,2015,In season
Colorado,2015-01-18T00:00:00Z,white,1056,3386.13220225,37.98,-107.05,18,2015,In season
Colorado,2015-01-25T00:00:00Z,white,1056,3386.13220225,37.98,-107.05,25,2015,In season
Colorado,2015-01-28T00:00:00Z,white,1056,3386.13220225,37.98,-107.05,28,2015,In season
Colorado,2015-03-11T00:00:00Z,white,1056,3386.13220225,37.98,-107.05,70,2015,In season
Colorado,2015-03-12T00:00:00Z,white,1056,3386.13220225,37.98,-107.05,71,2015,In season
Colorado,2015-03-13T00:00:00Z,white,1056,3386.13220225,37.98,-107.05,72,2015,In season
Colorado,2015-03-26T00:00:00Z,white,1056,3386.13220225,37.98,-107.05,85,2015,In season
Colorado,2015-05-03T00:00:00Z,brown,1056,3386.13220225,37.98,-107.05,123,2015,In season
Colorado,2016-02-06T00:00:00Z,white,1056,3386.13220225,37.98,-107.05,37,2016,In season
Colorado,2016-02-17T00:00:00Z,white,1056,3386.13220225,37.98,-107.05,48,2016,In season
Colorado,2016-03-11T00:00:00Z,white,1056,3386.13220225,37.98,-107.05,71,2016,In season
Colorado,2016-03-12T00:00:00Z,white,1056,3386.13220225,37.98,-107.05,72,2016,In season
Colorado,2016-03-31T00:00:00Z,white,1056,3386.13220225,37.98,-107.05,91,2016,In season
Colorado,2016-04-10T00:00:00Z,white,1056,3386.13220225,37.98,-107.05,101,2016,In season
Colorado,2016-04-14T00:00:00Z,white,1056,3386.13220225,37.98,-107.05,105,2016,In season
Colorado,2016-05-10T00:00:00Z,molting,1056,3386.13220225,37.98,-107.05,131,2016,In season
Colorado,2015-10-17T00:00:00Z,brown,1078,3317.11471489362,37.32,-106.56,290,2015,Out of season
Colorado,2016-01-02T00:00:00Z,white,1078,3317.11471489362,37.32,-106.56,2,2016,In season
Colorado,2016-01-25T00:00:00Z,white,1078,3317.11471489362,37.32,-106.56,25,2016,In season
Colorado,2016-01-27T00:00:00Z,white,1078,3317.11471489362,37.32,-106.56,27,2016,In season
Colorado,2016-02-07T00:00:00Z,white,1078,3317.11471489362,37.32,-106.56,38,2016,In season
Colorado,2016-02-09T00:00:00Z,white,1078,3317.11471489362,37.32,-106.56,40,2016,In season
Colorado,2016-02-11T00:00:00Z,white,1078,3317.11471489362,37.32,-106.56,42,2016,In season
Colorado,2016-02-13T00:00:00Z,white,1078,3317.11471489362,37.32,-106.56,44,2016,In season
Colorado,2016-02-20T00:00:00Z,white,1078,3317.11471489362,37.32,-106.56,51,2016,In season
Colorado,2016-02-27T00:00:00Z,white,1078,3317.11471489362,37.32,-106.56,58,2016,In season
Colorado,2016-02-29T00:00:00Z,white,1078,3317.11471489362,37.32,-106.56,60,2016,In season
Colorado,2016-03-09T00:00:00Z,white,1078,3317.11471489362,37.32,-106.56,69,2016,In season
Colorado,2016-04-08T00:00:00Z,white,1078,3317.11471489362,37.32,-106.56,99,2016,In season
Colorado,2010-12-22T00:00:00Z,white,1079,2856,37.44,-107.04,356,2010,In season
Colorado,2011-01-13T00:00:00Z,white,1079,2856,37.44,-107.04,13,2011,In season
Colorado,2011-03-15T00:00:00Z,white,1079,2856,37.44,-107.04,74,2011,In season
Colorado,2016-01-03T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,3,2016,In season
Colorado,2016-01-05T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,5,2016,In season
Colorado,2016-01-06T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,6,2016,In season
Colorado,2016-01-07T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,7,2016,In season
Colorado,2016-01-09T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,9,2016,In season
Colorado,2016-01-12T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,12,2016,In season
Colorado,2016-01-14T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,14,2016,In season
Colorado,2016-01-16T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,16,2016,In season
Colorado,2016-01-18T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,18,2016,In season
Colorado,2016-01-19T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,19,2016,In season
Colorado,2016-01-31T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,31,2016,In season
Colorado,2016-02-13T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,44,2016,In season
Colorado,2016-02-16T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,47,2016,In season
Colorado,2016-02-17T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,48,2016,In season
Colorado,2016-02-21T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,52,2016,In season
Colorado,2016-03-03T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,63,2016,In season
Colorado,2016-03-06T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,66,2016,In season
Colorado,2016-03-07T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,67,2016,In season
Colorado,2016-03-11T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,71,2016,In season
Colorado,2016-03-15T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,75,2016,In season
Colorado,2016-03-22T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,82,2016,In season
Colorado,2016-03-26T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,86,2016,In season
Colorado,2016-03-29T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,89,2016,In season
Colorado,2016-03-30T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,90,2016,In season
Colorado,2016-04-09T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,100,2016,In season
Colorado,2016-04-12T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,103,2016,In season
Colorado,2016-04-16T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,107,2016,In season
Colorado,2016-04-25T00:00:00Z,white,1080,3376.14086321951,37.35,-106.6,116,2016,In season
Colorado,2016-05-08T00:00:00Z,molting,1080,3376.14086321951,37.35,-106.6,129,2016,In season
Colorado,2016-05-10T00:00:00Z,molting,1080,3376.14086321951,37.35,-106.6,131,2016,In season
Colorado,2016-05-21T00:00:00Z,brown,1080,3376.14086321951,37.35,-106.6,142,2016,In season
Colorado,2016-01-03T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,3,2016,In season
Colorado,2016-01-06T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,6,2016,In season
Colorado,2016-01-10T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,10,2016,In season
Colorado,2016-01-11T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,11,2016,In season
Colorado,2016-01-12T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,12,2016,In season
Colorado,2016-01-13T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,13,2016,In season
Colorado,2016-01-16T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,16,2016,In season
Colorado,2016-02-01T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,32,2016,In season
Colorado,2016-02-02T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,33,2016,In season
Colorado,2016-02-03T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,34,2016,In season
Colorado,2016-02-04T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,35,2016,In season
Colorado,2016-02-06T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,37,2016,In season
Colorado,2016-02-07T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,38,2016,In season
Colorado,2016-02-10T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,41,2016,In season
Colorado,2016-02-13T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,44,2016,In season
Colorado,2016-02-14T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,45,2016,In season
Colorado,2016-02-16T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,47,2016,In season
Colorado,2016-02-25T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,56,2016,In season
Colorado,2016-02-26T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,57,2016,In season
Colorado,2016-02-28T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,59,2016,In season
Colorado,2016-03-03T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,63,2016,In season
Colorado,2016-03-16T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,76,2016,In season
Colorado,2016-03-22T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,82,2016,In season
Colorado,2016-04-03T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,94,2016,In season
Colorado,2016-04-04T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,95,2016,In season
Colorado,2016-04-11T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,102,2016,In season
Colorado,2016-04-20T00:00:00Z,white,1081,3187.98283234091,37.32,-106.6,111,2016,In season
Colorado,2011-01-04T00:00:00Z,white,1082,2829,37.41,-107.1,4,2011,In season
Colorado,2011-02-26T00:00:00Z,white,1082,2829,37.41,-107.1,57,2011,In season
Colorado,2016-01-02T00:00:00Z,white,1083,3213.791992,37.36,-106.55,2,2016,In season
Colorado,2016-02-12T00:00:00Z,white,1083,3213.791992,37.36,-106.55,43,2016,In season
Colorado,2017-02-01T00:00:00Z,white,1002,3113.95483375,37.67,-108.02,32,2017,In season
Colorado,2017-03-15T00:00:00Z,white,1002,3113.95483375,37.67,-108.02,74,2017,In season
Colorado,2017-03-16T00:00:00Z,white,1002,3113.95483375,37.67,-108.02,75,2017,In season
Colorado,2017-03-19T00:00:00Z,white,1002,3113.95483375,37.67,-108.02,78,2017,In season
Colorado,2017-03-21T00:00:00Z,white,1002,3113.95483375,37.67,-108.02,80,2017,In season
Colorado,2017-04-19T00:00:00Z,white,1002,3113.95483375,37.67,-108.02,109,2017,In season
Colorado,2017-04-22T00:00:00Z,molting,1002,3113.95483375,37.67,-108.02,112,2017,In season
Colorado,2017-04-22T00:00:00Z,molting,1002,3113.95483375,37.67,-108.02,112,2017,In season
Colorado,2017-05-03T00:00:00Z,molting,1002,3113.95483375,37.67,-108.02,123,2017,In season
Colorado,2015-01-08T00:00:00Z,white,1084,3139,37.59,-107.74,8,2015,In season
Colorado,2015-01-29T00:00:00Z,white,1084,3139,37.59,-107.74,29,2015,In season
Colorado,2015-01-30T00:00:00Z,white,1084,3139,37.59,-107.74,30,2015,In season
Colorado,2015-03-16T00:00:00Z,white,1084,3139,37.59,-107.74,75,2015,In season
Colorado,2015-04-12T00:00:00Z,white,1084,3139,37.59,-107.74,102,2015,In season
Colorado,2011-03-03T00:00:00Z,white,1085,2837,38.19,-107.5,62,2011,In season
Colorado,2016-04-28T00:00:00Z,molting,1086,3277.56291857143,37.09,-106.5,119,2016,In season
Colorado,2016-12-28T00:00:00Z,white,1087,3507.24262133333,37.59,-107.71,363,2016,In season
Colorado,2017-01-17T00:00:00Z,white,1087,3507.24262133333,37.59,-107.71,17,2017,In season
Colorado,2017-01-19T00:00:00Z,white,1087,3507.24262133333,37.59,-107.71,19,2017,In season
Colorado,2017-01-23T00:00:00Z,white,1087,3507.24262133333,37.59,-107.71,23,2017,In season
Colorado,2017-03-30T00:00:00Z,white,1087,3507.24262133333,37.59,-107.71,89,2017,In season
Colorado,2017-04-16T00:00:00Z,white,1087,3507.24262133333,37.59,-107.71,106,2017,In season
Colorado,2017-05-13T00:00:00Z,molting,1087,3507.24262133333,37.59,-107.71,133,2017,In season
Colorado,2017-05-16T00:00:00Z,molting,1087,3507.24262133333,37.59,-107.71,136,2017,In season
Colorado,2010-10-05T00:00:00Z,brown,1088,2837,37.73,-107.19,278,2010,Out of season
Colorado,2010-10-24T00:00:00Z,molting,1088,2837,37.73,-107.19,297,2010,Out of season
Colorado,2016-01-03T00:00:00Z,white,1089,3468.3099097561,37.12,-106.48,3,2016,In season
Colorado,2016-01-07T00:00:00Z,white,1089,3468.3099097561,37.12,-106.48,7,2016,In season
Colorado,2016-01-17T00:00:00Z,white,1089,3468.3099097561,37.12,-106.48,17,2016,In season
Colorado,2016-01-20T00:00:00Z,white,1089,3468.3099097561,37.12,-106.48,20,2016,In season
Colorado,2016-01-22T00:00:00Z,white,1089,3468.3099097561,37.12,-106.48,22,2016,In season
Colorado,2016-02-06T00:00:00Z,white,1089,3468.3099097561,37.12,-106.48,37,2016,In season
Colorado,2016-02-09T00:00:00Z,white,1089,3468.3099097561,37.12,-106.48,40,2016,In season
Colorado,2016-02-19T00:00:00Z,white,1089,3468.3099097561,37.12,-106.48,50,2016,In season
Colorado,2016-04-06T00:00:00Z,white,1089,3468.3099097561,37.12,-106.48,97,2016,In season
Colorado,2016-04-07T00:00:00Z,white,1089,3468.3099097561,37.12,-106.48,98,2016,In season
Colorado,2016-04-11T00:00:00Z,white,1089,3468.3099097561,37.12,-106.48,102,2016,In season
Colorado,2016-05-01T00:00:00Z,white,1089,3468.3099097561,37.12,-106.48,122,2016,In season
Colorado,2016-05-24T00:00:00Z,molting,1089,3468.3099097561,37.12,-106.48,145,2016,In season
Colorado,2016-05-25T00:00:00Z,molting,1089,3468.3099097561,37.12,-106.48,146,2016,In season
Colorado,2016-05-28T00:00:00Z,molting,1089,3468.3099097561,37.12,-106.48,149,2016,In season
